dataset,case_id,n_tokens,n_sentences,n_violations,n_judge_confirmed,n_generated,n_rerouted,n_despecified,trace_jsonl
radgenome,train_18312_b_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_18312_b_1/trace.jsonl
radgenome,train_2024_b_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_2024_b_1/trace.jsonl
radgenome,train_2043_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_2043_a_1/trace.jsonl
radgenome,valid_863_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/valid_863_a_1/trace.jsonl
radgenome,train_18446_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_18446_a_1/trace.jsonl
radgenome,train_15632_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_15632_a_1/trace.jsonl
radgenome,train_14870_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_14870_a_1/trace.jsonl
radgenome,train_6328_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_6328_a_1/trace.jsonl
radgenome,train_18636_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_18636_a_1/trace.jsonl
radgenome,train_1801_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_1801_a_1/trace.jsonl
radgenome,train_11251_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_11251_a_1/trace.jsonl
radgenome,train_10806_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_10806_a_1/trace.jsonl
radgenome,train_2947_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_2947_a_1/trace.jsonl
radgenome,train_1794_a_1,128,8,3,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_1794_a_1/trace.jsonl
radgenome,train_19461_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_19461_a_1/trace.jsonl
radgenome,train_10459_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_10459_a_1/trace.jsonl
radgenome,train_1862_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_1862_a_1/trace.jsonl
radgenome,train_440_b_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_440_b_1/trace.jsonl
radgenome,train_10072_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_10072_a_1/trace.jsonl
radgenome,train_16093_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_16093_a_1/trace.jsonl
radgenome,train_4106_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_4106_a_1/trace.jsonl
radgenome,train_6810_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_6810_a_1/trace.jsonl
radgenome,train_15786_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/ablation_k_sweep/k8/cases/radgenome/train_15786_a_1/trace.jsonl
